Plnt,Purch.doc.,Created on,vendor,POrg,Material,Commodity, Order quantity,GR qty,GR value,  Net price,Curr.,    Per,Mat. doc.,Pstg date,c
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity5,30800,27104,186971.79,6898.31,USD,1000,ss03ss428486,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity2,30800,23716,163624.04,6899.31,USD,1000,ss03ss432778,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity10,30800,26796,184900.71,6900.31,USD,1000,ss03ss441871,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity2,30800,22792,157294.66,6901.31,USD,1000,ss03ss44ss883,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity6,23320,21221.2,146475.3,6902.31,USD,1000,ss03ss462912,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity10,30800,23408,161592.68,6903.31,USD,1000,ss03ss462912,Apr-23,
p20,po510014,2023-03-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity9,23320,19588.8,135247.15,6904.31,USD,1000,ss03ss476648,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity6,23320,17956.4,123994.51,6905.31,USD,1000,ss03ss49ss966,Apr-23,
p20,po510014,2023-03-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity9,23320,21687.6,149781.29,6906.31,USD,1000,ss03ssss13469,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B0,commodity10,23320,23320,161078.47,6907.31,USD,1000,ss03ssssss9ss00,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity6,22440,16830,116544.38,6924.8,USD,1000,ss03ss418283,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity6,22440,21991.2,152306.65,6925.8,USD,1000,ss03ss418283,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity10,22440,21766.8,150774.27,6926.8,USD,1000,ss03ss429094,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity7,22440,19298.4,133695.46,6927.8,USD,1000,ss03ss462909,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity10,22440,15708,108837.59,6928.8,USD,1000,ss03ss484728,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity8,7480,6806.8,47169.76,6929.8,USD,1000,ss03ssss13471,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity7,22440,21093.6,146195.52,6930.8,USD,1000,ss03ssss13470,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B1,commodity10,7480,7480,51849.86,6931.8,USD,1000,ss03ssssss8617,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity3,109060,89429.2,598699.88,6694.68,USD,1000,ss03ss400420,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity5,109060,83976.2,562277.76,6695.68,USD,1000,ss03ss418277,Apr-23,
p20,po509138,2023-01-19,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity6,109060,99244.6,664609.33,6696.68,USD,1000,ss03ss414262,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity2,137560,119677.2,801559.59,6697.68,USD,1000,ss03ss418284,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity1,137560,123804,829323.38,6698.68,USD,1000,ss03ss42ss807,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity9,103360,86822.4,584288.71,6729.7,USD,1000,ss03ss429093,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity3,99560,84626,567051.75,6700.68,USD,1000,ss03ss428486,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity6,99560,70687.6,473725.68,6701.68,USD,1000,ss03ss432778,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity9,99560,90599.6,607260.13,6702.68,USD,1000,ss03ss441871,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity9,99560,73674.4,493889.6,6703.68,USD,1000,ss03ss44ss883,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity6,99560,71683.2,480612.92,6704.68,USD,1000,ss03ss4ss2922,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity9,137560,115550.4,774844.01,6705.68,USD,1000,ss03ss462910,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity2,99560,89604,600945.35,6706.68,USD,1000,ss03ss468330,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity8,137560,134808.8,904254.29,6707.68,USD,1000,ss03ss476647,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity7,137560,101794.4,682906.06,6708.68,USD,1000,ss03ss488624,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity7,137560,125179.6,839915.06,6709.68,USD,1000,ss03ss484730,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity6,99560,99560,668115.3,6710.68,USD,1000,ss03ss49ss966,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity3,137560,115550.4,775537.31,6711.68,USD,1000,ss03ssss03303,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity4,103360,98192,662079.2,6742.7,USD,1000,ss03ssss03304,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity2,137560,122428.4,821945.1,6713.68,USD,1000,ss03ssss13472,Apr-23,
p20,po510014,2023-03-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity3,69160,56711.2,380797.56,6714.68,USD,1000,ss03ssss19326,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity1,137560,104545.6,702094.8,6715.68,USD,1000,ss03ssss17822,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity5,84740,63555,426878.6,6716.68,USD,1000,ss03ssss28604,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity9,99560,72678.8,488232.92,6717.68,USD,1000,ss03ssss28604,Apr-23,
p20,2000062,2023-04-18,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity3,1,0.87,5.84,6711.5,USD,1000,ss03ssss12ss33,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity8,84740,61860.2,415680.75,6719.68,USD,1000,ss03ssss33236,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity7,137560,116926,785822.23,6720.68,USD,1000,ss03ssss33234,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity3,84740,78808.2,529723.5,6721.68,USD,1000,ss03ssss4762ss,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity7,84740,82197.8,552589.51,6722.68,USD,1000,ss03ssssss4998,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity4,84740,60165.4,404532.9,6723.68,USD,1000,ss03ssssss9ss00,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102512B2,commodity9,123500,90155,606263.53,6724.68,USD,1000,ss03ssssss9498,Apr-23,
p20,po507537,2023-10-20,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity6,9880,7014.8,47389.88,6755.7,USD,1000,ss03ss418123,Apr-23,
p20,po507537,2023-10-20,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity1,9880,7904,53404.96,6756.7,USD,1000,ss03ss429272,Apr-23,
p20,po507537,2023-10-20,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity1,9880,8200.4,55415.84,6757.7,USD,1000,ss03ss439003,Apr-23,
p20,po507643,2023-10-27,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity6,7220,5126.2,34646.45,6758.7,USD,1000,ss03ss468329,Apr-23,
p20,po507537,2023-10-20,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity6,9880,9682.4,65450.12,6759.7,USD,1000,ss03ss468327,Apr-23,
p20,po507643,2023-10-27,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity7,7220,7147.8,48324.13,6760.7,USD,1000,ss03ssss13468,Apr-23,
p20,po508075,2023-11-17,ZHK0000001,sN01,ZHK0000001sN0102512B3,commodity2,7980,7820.4,52879.2,6761.7,USD,1000,ss03ssssss6131,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity1,107160,85728,567330.76,6617.8,USD,1000,ss03ss400418,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity5,107160,90014.4,595787.31,6618.8,USD,1000,ss03ss418283,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity1,107160,87871.2,581689.77,6619.8,USD,1000,ss03ss414261,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity5,107160,98587.2,652726.13,6620.8,USD,1000,ss03ss42ssss19,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity3,107160,105016.8,695400.25,6621.8,USD,1000,ss03ss429094,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity7,107160,102873.6,681311.28,6622.8,USD,1000,ss03ss432782,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity2,72200,57760,382590.69,6623.8,USD,1000,ss03ss432781,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity6,72200,61370,406563.98,6624.8,USD,1000,ss03ss441872,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity7,72200,68590,454463.62,6625.8,USD,1000,ss03ss44ss76ss,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity10,72200,60648,401902.17,6626.8,USD,1000,ss03ss4ss2923,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity2,92720,70467.2,466690.88,6622.81,USD,1000,ss03ss462910,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity5,92720,70467.2,466761.34,6623.81,USD,1000,ss03ss476647,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity10,92720,72321.6,479116.86,6624.81,USD,1000,ss03ss484730,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity2,72200,56316,373420.13,6630.8,USD,1000,ss03ss496007,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity3,72200,54872,363900.13,6631.8,USD,1000,ss03ssss03304,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity7,92720,87156.8,577658.71,6627.81,USD,1000,ss03ssss03303,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity5,92720,66758.4,442528.75,6628.81,USD,1000,ss03ssss13472,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity1,92720,72321.6,479478.47,6629.81,USD,1000,ss03ssss17822,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity5,92720,86229.6,571772.09,6630.81,USD,1000,ss03ssss28603,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity10,37240,29419.6,195105.2,6631.81,USD,1000,ss03ssss33236,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity8,92720,79739.2,528894.96,6632.81,USD,1000,ss03ssss33234,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity4,37240,33516,222338.78,6633.81,USD,1000,ss03ssss4762ss,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity2,83980,65504.4,434609.25,6634.81,USD,1000,ss03ssssssss783,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity6,37240,37240,247117.56,6635.81,USD,1000,ss03ssssss4998,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity5,37240,36122.8,239740.16,6636.81,USD,1000,ss03ssssss9ss00,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102512B4,commodity6,83980,74742.2,496124.52,6637.81,USD,1000,ss03ssssss9498,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity1,31920,22344,148284.39,6636.43,USD,1000,ss03ss400396,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity8,31920,24578.4,163137.41,6637.43,USD,1000,ss03ss42ss646,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity2,30400,25536,169518.95,6638.43,USD,1000,ss03ss428486,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity2,30400,24320,161470.94,6639.43,USD,1000,ss03ss432778,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity8,30400,27664,183700.86,6640.43,USD,1000,ss03ss441871,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity3,30400,21280,141329.63,6641.43,USD,1000,ss03ss44ss883,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity8,30400,28576,189814.08,6642.43,USD,1000,ss03ss4ss2922,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity1,23560,18376.8,122084.98,6643.43,USD,1000,ss03ss462912,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity10,30400,30400,201990.67,6644.43,USD,1000,ss03ss462912,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity6,23560,19319.2,128384.39,6645.43,USD,1000,ss03ss468330,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity3,23560,16963.2,112744.72,6646.43,USD,1000,ss03ss484729,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity8,25840,25323.2,168334.2,6647.43,USD,1000,ss03ssss03ss01,Apr-23,
p20,po510014,2023-03-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity10,23180,17153.2,114041.85,6648.43,USD,1000,ss03ssss19326,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512B5,commodity6,23560,17434.4,115928.82,6649.43,USD,1000,ss03ssssss4998,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity5,22420,19505.4,129851.35,6657.2,USD,1000,ss03ss400418,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity5,22420,20850.6,138827.46,6658.2,USD,1000,ss03ss400418,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity3,22420,22420,149299.26,6659.2,USD,1000,ss03ss418283,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity10,7600,6232,41506.37,6660.2,USD,1000,ss03ss44ss76ss,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity9,22420,19953.8,132916.25,6661.2,USD,1000,ss03ss462909,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity6,22420,21523.2,143391.86,6662.2,USD,1000,ss03ss484728,Apr-23,
p20,po508po3,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity9,22420,21747.4,144907.28,6663.2,USD,1000,ss03ssss13470,Apr-23,
p20,po508342,2023-12-01,ZHK0000001,sN01,ZHK0000001sN0102512B6,commodity2,7600,6080,40518.34,6664.2,USD,1000,ss03ssssss8617,Apr-23,
p20,po508063,2023-11-16,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity2,7840,7134.4,52991.4,7427.59,USD,1000,ss03ss3977ss1,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity3,11760,8349.6,62025.76,7428.59,USD,1000,ss03ss414402,Apr-23,
p20,po508192,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity8,10640,9469.6,70355.25,7429.59,USD,1000,ss03ss424819,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity7,11760,9408,69906.99,7430.59,USD,1000,ss03ss441870,Apr-23,
p20,po508192,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity9,10640,9788.8,72746.35,7431.59,USD,1000,ss03ss4ss30ssss,Apr-23,
p20,po508192,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity4,10640,10320.8,76710.27,7432.59,USD,1000,ss03ss484734,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity1,11760,9525.6,70809.4,7433.59,USD,1000,ss03ssss1272ss,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity7,11760,10936.8,81310.62,7434.59,USD,1000,ss03ssssss0809,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512B9,commodity3,11760,8349.6,62084.2,7435.59,USD,1000,ss03ssssss9862,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512C0,commodity7,7280,5387.2,40062.4,7436.59,USD,1000,ss03ss414402,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512C0,commodity4,7280,5460,40609.24,7437.59,USD,1000,ss03ss441870,Apr-23,
p20,po508192,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512C0,commodity6,2800,2772,20619.77,7438.59,USD,1000,ss03ss484734,Apr-23,
p20,po507439,2023-10-16,ZHK0000001,sN01,ZHK0000001sN0102512C0,commodity10,6160,5359.2,39870.25,7439.59,USD,1000,ss03ssss10ss23,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512C0,commodity10,7280,7280,54167.5,7440.59,USD,1000,ss03ssssss9862,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity8,141240,139827.6,978457.61,6997.6,USD,1000,ss03ss399319,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity9,141240,120054,840209.92,6998.6,USD,1000,ss03ss417913,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity3,141240,111579.6,781012.57,6999.6,USD,1000,ss03ss42ssss20,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity9,141240,114404.4,800899.44,7000.6,USD,1000,ss03ss42848ss,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity5,141240,120054,840570.09,7001.6,USD,1000,ss03ss432780,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity4,120120,115315.2,807506.22,7002.6,USD,1000,ss03ss439004,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity10,69960,69260.4,485072.14,7003.6,USD,1000,ss03ss44ss760,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity4,141240,118641.6,831036.95,7004.6,USD,1000,ss03ss44ss880,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity2,69960,64363.2,450902.83,7005.6,USD,1000,ss03ss4ss292ss,Apr-23,
p20,po509754,2023-03-09,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity6,120120,114114,799551.15,7006.6,USD,1000,ss03ss462800,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity8,69960,58766.4,411811.42,7007.6,USD,1000,ss03ss462803,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity7,69960,65062.8,455999.14,7008.6,USD,1000,ss03ss4682ss0,Apr-23,
p20,po509232,2023-01-26,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity10,141240,122878.8,861331.24,7009.6,USD,1000,ss03ss476173,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity1,69960,65062.8,456129.27,7010.6,USD,1000,ss03ss47ss8ss8,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity4,153560,148953.2,1044400.26,7011.6,USD,1000,ss03ss47ss8ss8,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity4,153560,135132.8,947632.27,7012.6,USD,1000,ss03ss48439ss,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity6,153560,119776.8,840066.56,7013.6,USD,1000,ss03ss488ss87,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity9,153560,145882,1023303.88,7014.6,USD,1000,ss03ss49ss393,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity9,153560,148953.2,1044996.07,7015.6,USD,1000,ss03ssss02767,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity6,153560,153560,1077469.1,7016.6,USD,1000,ss03ssss10ss19,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity3,153560,130526,915979.26,7017.6,USD,1000,ss03ssss17821,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity3,153560,118241.2,829887.69,7018.6,USD,1000,ss03ssss2ss732,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity1,153560,107492,754550.84,7019.6,USD,1000,ss03ssss3272ss,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity4,111320,94622,664303.21,7020.6,USD,1000,ss03ssss47273,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity10,153560,122848,862589.52,7021.6,USD,1000,ss03ssss47273,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity9,111320,105754,742668.04,7022.6,USD,1000,ss03ssssss4422,Apr-23,
p20,po509441,2023-02-23,ZHK0000001,sN01,ZHK0000001sN0102512C1,commodity3,111320,80150.4,562944.35,7023.6,USD,1000,ss03ssssss7709,Apr-23,
p20,po507991,2023-11-14,ZHK0000001,sN01,ZHK0000001sN0102512C8,commodity10,9280,7980.8,57286.18,7178,USD,1000,ss03ss414399,Apr-23,
p20,po507991,2023-11-14,ZHK0000001,sN01,ZHK0000001sN0102512C8,commodity8,9280,7331.2,52630.68,7179,USD,1000,ss03ss484733,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512C8,commodity2,12760,9825.2,70544.94,7180,USD,1000,ss03ssssss0809,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512C8,commodity2,12760,9697.6,69638.47,7181,USD,1000,ss03ssssss9973,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512D0,commodity9,16240,15428,110803.9,7182,USD,1000,ss03ss42ssss23,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512D0,commodity1,16240,14291.2,102653.69,7183,USD,1000,ss03ss463029,Apr-23,
p20,2000062,2023-04-18,ZHK0000001,sN01,ZHK0000001sN0102512D0,commodity2,180,151.2,1086.22,7184,USD,1000,ss03ssss12ss88,Apr-23,
p20,2000062,2023-04-18,ZHK0000001,sN01,ZHK0000001sN0102512D0,commodity2,405,405,2909.93,7185,USD,1000,ss03ssss12ss88,Apr-23,
p20,po508193,2023-11-24,ZHK0000001,sN01,ZHK0000001sN0102512D0,commodity8,16240,15590.4,112032.61,7186,USD,1000,ss03ssssss0809,Apr-23,
p20,po507991,2023-11-14,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity7,24360,23142,156568.82,6765.57,USD,1000,ss03ss3977ss0,Apr-23,
p20,po507439,2023-10-16,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity4,46400,39904,270013.21,6766.57,USD,1000,ss03ss414401,Apr-23,
p20,po507610,2023-10-26,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity5,19720,15381.6,104096.05,6767.57,USD,1000,ss03ss4244ss6,Apr-23,
p20,po507554,2023-10-23,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity3,3480,3236.4,21905.8,6768.57,USD,1000,ss03ss429092,Apr-23,
p20,po507610,2023-10-26,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity10,19720,16564.8,112136.57,6769.57,USD,1000,ss03ss4ss30ss6,Apr-23,
p20,po507991,2023-11-14,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity4,24360,19000.8,128646.25,6770.57,USD,1000,ss03ss484733,Apr-23,
p20,po507554,2023-10-23,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity2,33640,33640,227795.61,6771.57,USD,1000,ss03ssss0ss692,Apr-23,
p20,po507554,2023-10-23,ZHK0000001,sN01,ZHK0000001sN0102512D4,commodity7,3480,2853.6,19326.21,6772.57,USD,1000,ss03ssss0ss692,Apr-23,
